lnc	gname	DBD	DBR_ID	DBR	DBR_chr	DBR_start	DBR_end	DBR_span	DBR_RBR_count	DBR_TFO_count	DBR_RBR_span	DBR_TFO_abj1	DBR_TFO_abj2	DBR_score	DBR_error_rate	DBR_gc_error	BR_list
lnc_inter_chr10_9000	Arcn1	34	lnc_inter_chr10_9000_Arcn1_DBR3	3	chr10	6345	6384	39	1	30	34	1.3802435723951283	41.40730717185386	19.933333333333337	0.19033333333333333	0.00566666666666666	lnc_inter_chr10_9000_DBR3_Arcn1_RBR2
lnc_inter_chr10_9000	Arl5a	34	lnc_inter_chr10_9000_Arl5a_DBR4	4	chr10	6349	6384	35	1	29	31	1.3417910447761194	38.91194029850746	18.655172413793103	0.1920689655172414	0.0013103448275862	lnc_inter_chr10_9000_DBR4_Arl5a_RBR1
lnc_inter_chr10_9000	Arntl	34	lnc_inter_chr10_9000_Arntl_DBR4	4	chr10	6345	6384	39	1	27	33	1.4654605263157894	39.567434210526315	18.14814814814815	0.19333333333333333	0.00511111111111111	lnc_inter_chr10_9000_DBR4_Arntl_RBR2
lnc_inter_chr10_9000	Arpc2	34	lnc_inter_chr10_9000_Arpc2_DBR3	3	chr10	6349	6384	35	1	9	34	1.5532994923857868	13.97969543147208	17.555555555555557	0.19777777777777775	0	lnc_inter_chr10_9000_DBR3_Arpc2_RBR1
lnc_inter_chr10_9000	Arsb	34	lnc_inter_chr10_9000_Arsb_DBR3	3	chr10	6349	6384	35	1	14	21	1.0208333333333333	14.291666666666666	16.714285714285715	0.1871428571428571	0	lnc_inter_chr10_9000_DBR3_Arsb_RBR1
lnc_inter_chr10_9000	Agrn	35	lnc_inter_chr10_9000_Agrn_DBR6	6	chr10	8152	8174	22	1	2	24	1.1428571428571428	2.2857142857142856	17	0.19	0	lnc_inter_chr10_9000_DBR6_Agrn_RBR7
lnc_inter_chr10_9000	Alg6	35	lnc_inter_chr10_9000_Alg6_DBR4	4	chr10	8152	8174	22	1	7	24	1.135135135135135	7.945945945945946	17.142857142857142	0.18857142857142856	0	lnc_inter_chr10_9000_DBR4_Alg6_RBR2
lnc_inter_chr10_9000	Arsb	35	lnc_inter_chr10_9000_Arsb_DBR4	4	chr10	8152	8174	22	1	4	21	1.024390243902439	4.097560975609756	16.5	0.195	0	lnc_inter_chr10_9000_DBR4_Arsb_RBR1
lnc_inter_chr10_9000	Abcd2	35	lnc_inter_chr10_9000_Abcd2_DBR8	8	chr10	8152	8178	26	2	3	46	2.083333333333333	3.1666666666666665	17.75	0.1925	0.04199999999999999	lnc_inter_chr10_9000_DBR8_Abcd2_RBR4,lnc_inter_chr10_9000_DBR8_Abcd2_RBR5
lnc_inter_chr10_9000	Arl5a	35	lnc_inter_chr10_9000_Arl5a_DBR5	5	chr10	8152	8178	26	1	10	28	1.2556053811659191	12.556053811659192	18	0.192	0	lnc_inter_chr10_9000_DBR5_Arl5a_RBR1
lnc_inter_chr10_9000	Ankrd54	35	lnc_inter_chr10_9000_Ankrd54_DBR4	4	chr10	8152	8182	30	1	16	33	1.3167082294264338	21.06733167082294	20.1875	0.193125	0	lnc_inter_chr10_9000_DBR4_Ankrd54_RBR2
lnc_inter_chr10_9000	Ap1g1	35	lnc_inter_chr10_9000_Ap1g1_DBR4	4	chr10	8152	8182	30	1	13	30	1.2540192926045015	16.30225080385852	19.307692307692307	0.19153846153846155	0	lnc_inter_chr10_9000_DBR4_Ap1g1_RBR1
lnc_inter_chr10_9000	Actr8	35	lnc_inter_chr10_9000_Actr8_DBR4	4	chr10	8151	8210	59	1	18	36	1.670103092783505	30.06185567010309	17.333333333333332	0.19555555555555557	0.02866666666666666	lnc_inter_chr10_9000_DBR4_Actr8_RBR1
lnc_inter_chr10_9000	Arhgef19	35	lnc_inter_chr10_9000_Arhgef19_DBR4	4	chr10	8157	8210	53	1	9	21	1	9	17	0.19	0.24	lnc_inter_chr10_9000_DBR4_Arhgef19_RBR1
lnc_inter_chr10_9000	Actb	35	lnc_inter_chr10_9000_Actb_DBR6	6	chr10	8153	8212	59	1	20	44	2.1945137157107233	43.890274314214466	16.05	0.1995	0.1174	lnc_inter_chr10_9000_DBR6_Actb_RBR1
lnc_inter_chr10_9000	Ankrd46	35	lnc_inter_chr10_9000_Ankrd46_DBR4	4	chr10	8156	8212	56	1	10	20	1	10	16	0.2	0.25	lnc_inter_chr10_9000_DBR4_Ankrd46_RBR1
lnc_inter_chr10_9000	2610507B11Rik	35	lnc_inter_chr10_9000_2610507B11Rik_DBR4	4	chr10	8151	8213	62	1	20	31	1.3333333333333333	26.666666666666664	18.7	0.1955	0.02525	lnc_inter_chr10_9000_DBR4_2610507B11Rik_RBR1
lnc_inter_chr10_9000	A430005L14Rik	35	lnc_inter_chr10_9000_A430005L14Rik_DBR4	4	chr10	8154	8213	59	1	11	24	1.104602510460251	12.150627615062762	17.727272727272727	0.1827272727272727	0.14090909090909093	lnc_inter_chr10_9000_DBR4_A430005L14Rik_RBR1
lnc_inter_chr10_9000	Abca8a	35	lnc_inter_chr10_9000_Abca8a_DBR7	7	chr10	8155	8213	58	2	37	53	2.2138964577656672	42.77520435967302	18.88888888888889	0.19944444444444445	0.2533333333333333	lnc_inter_chr10_9000_DBR7_Abca8a_RBR4,lnc_inter_chr10_9000_DBR7_Abca8a_RBR5
lnc_inter_chr10_9000	Acp6	35	lnc_inter_chr10_9000_Acp6_DBR5	5	chr10	8152	8213	61	1	12	30	1.1428571428571428	13.714285714285714	21.5	0.1825	0.03816666666666667	lnc_inter_chr10_9000_DBR5_Acp6_RBR1
lnc_inter_chr10_9000	Akirin2	35	lnc_inter_chr10_9000_Akirin2_DBR4	4	chr10	8151	8213	62	1	15	24	1.1464968152866242	17.197452229299362	16.933333333333334	0.19066666666666668	0.035	lnc_inter_chr10_9000_DBR4_Akirin2_RBR1
lnc_inter_chr10_9000	Anapc1	35	lnc_inter_chr10_9000_Anapc1_DBR5	5	chr10	8151	8213	62	1	17	30	1.2318840579710146	20.94202898550725	19.764705882352946	0.1864705882352941	0.027	lnc_inter_chr10_9000_DBR5_Anapc1_RBR1
lnc_inter_chr10_9000	Anxa7	35	lnc_inter_chr10_9000_Anxa7_DBR4	4	chr10	8151	8213	62	1	32	40	1.5571776155717765	49.82968369829684	20.625	0.19625	0.01409375	lnc_inter_chr10_9000_DBR4_Anxa7_RBR1
lnc_inter_chr10_9000	Arcn1	35	lnc_inter_chr10_9000_Arcn1_DBR4	4	chr10	8151	8213	62	1	21	31	1.2100371747211895	25.41078066914498	20.61904761904762	0.19428571428571428	0.01876190476190476	lnc_inter_chr10_9000_DBR4_Arcn1_RBR2
lnc_inter_chr10_9000	Arel1	35	lnc_inter_chr10_9000_Arel1_DBR3	3	chr10	8152	8213	61	1	11	30	1.0714285714285714	11.785714285714285	22.454545454545453	0.1972727272727273	0.03245454545454546	lnc_inter_chr10_9000_DBR3_Arel1_RBR2
lnc_inter_chr10_9000	Arntl	35	lnc_inter_chr10_9000_Arntl_DBR5	5	chr10	8151	8213	62	1	27	33	1.2549295774647886	33.88309859154929	21.11111111111111	0.1962962962962963	0.06337037037037037	lnc_inter_chr10_9000_DBR5_Arntl_RBR2
lnc_inter_chr10_9000	1600014C10Rik	35	lnc_inter_chr10_9000_1600014C10Rik_DBR1	1	chr10	8152	8216	64	2	13	44	2.1383399209486167	14.6600790513834	16.541666666666664	0.19458333333333333	0.17375000000000002	lnc_inter_chr10_9000_DBR1_1600014C10Rik_RBR1,lnc_inter_chr10_9000_DBR1_1600014C10Rik_RBR2
lnc_inter_chr10_9000	Antxr2	35	lnc_inter_chr10_9000_Antxr2_DBR5	5	chr10	8151	8216	65	2	28	53	2.3694638333074813	33.14830670596143	18.0025641025641	0.1942051282051282	0.07835641025641026	lnc_inter_chr10_9000_DBR5_Antxr2_RBR2,lnc_inter_chr10_9000_DBR5_Antxr2_RBR3
lnc_inter_chr10_9000	2900026A02Rik	35	lnc_inter_chr10_9000_2900026A02Rik_DBR3	3	chr10	8152	8220	68	2	42	57	2.48	61.68	18.146341463414636	0.19402439024390244	0.08323170731707318	lnc_inter_chr10_9000_DBR3_2900026A02Rik_RBR1,lnc_inter_chr10_9000_DBR3_2900026A02Rik_RBR2
lnc_inter_chr10_9000	Actr10	35	lnc_inter_chr10_9000_Actr10_DBR2	2	chr10	8152	8220	68	1	13	26	1.2611940298507462	16.3955223880597	18	0.12615384615384617	0.19846153846153847	lnc_inter_chr10_9000_DBR2_Actr10_RBR1
lnc_inter_chr10_9000	Aebp2	35	lnc_inter_chr10_9000_Aebp2_DBR9	9	chr10	8151	8221	70	2	40	72	3.2125768967874233	76.28161312371839	17.78333333333333	0.19116666666666665	0.14978333333333332	lnc_inter_chr10_9000_DBR9_Aebp2_RBR1,lnc_inter_chr10_9000_DBR9_Aebp2_RBR2
lnc_inter_chr10_9000	Arl8b	35	lnc_inter_chr10_9000_Arl8b_DBR4	4	chr10	8152	8221	69	2	52	61	2.416666666666667	73.25	19.745098039215684	0.1940196078431373	0.11568627450980393	lnc_inter_chr10_9000_DBR4_Arl8b_RBR2,lnc_inter_chr10_9000_DBR4_Arl8b_RBR3
lnc_inter_chr10_9000	Abcb7	35	lnc_inter_chr10_9000_Abcb7_DBR4	4	chr10	8155	8222	67	1	25	53	2.2495755517826828	56.23938879456707	18.96	0.1948	0.2648	lnc_inter_chr10_9000_DBR4_Abcb7_RBR1
lnc_inter_chr10_9000	Asb2	35	lnc_inter_chr10_9000_Asb2_DBR2	2	chr10	8156	8225	69	1	24	26	1.2682926829268293	30.4390243902439	16.5	0.195	0.22958333333333333	lnc_inter_chr10_9000_DBR2_Asb2_RBR1
lnc_inter_chr10_9000	Acyp1	35	lnc_inter_chr10_9000_Acyp1_DBR1	1	chr10	8210	8241	31	1	4	22	1.035294117647059	4.141176470588236	17.25	0.1875	0.53	lnc_inter_chr10_9000_DBR1_Acyp1_RBR1
lnc_inter_chr10_9000	Apoh	35	lnc_inter_chr10_9000_Apoh_DBR4	4	chr10	8205	8244	39	1	7	35	1.5705128205128205	10.993589743589745	17.857142857142858	0.1985714285714286	0.45714285714285713	lnc_inter_chr10_9000_DBR4_Apoh_RBR1
lnc_inter_chr10_9000	Acvr2a	35	lnc_inter_chr10_9000_Acvr2a_DBR1	1	chr10	8225	8253	28	1	3	20	1	3	16.333333333333332	0.18333333333333335	0.2833333333333333	lnc_inter_chr10_9000_DBR1_Acvr2a_RBR1
lnc_inter_chr10_9000	Abca8a	35	lnc_inter_chr10_9000_Abca8a_DBR8	8	chr10	8236	8258	22	1	3	45	2.25	6.75	16	0.2	0.26666666666666666	lnc_inter_chr10_9000_DBR8_Abca8a_RBR4
lnc_inter_chr10_9000	Abcb7	35	lnc_inter_chr10_9000_Abcb7_DBR5	5	chr10	8238	8258	20	1	2	24	1.2	2.4	16	0.2	0.25	lnc_inter_chr10_9000_DBR5_Abcb7_RBR1
lnc_inter_chr10_9000	Ankrd28	35	lnc_inter_chr10_9000_Ankrd28_DBR4	4	chr10	8155	8258	103	1	17	33	1.496	25.432	17.941176470588236	0.18529411764705883	0.29823529411764704	lnc_inter_chr10_9000_DBR4_Ankrd28_RBR1
lnc_inter_chr10_9000	Abcd2	35	lnc_inter_chr10_9000_Abcd2_DBR9	9	chr10	8210	8260	50	3	5	61	3	5	16.333333333333332	0.19666666666666668	0.23333333333333336	lnc_inter_chr10_9000_DBR9_Abcd2_RBR1,lnc_inter_chr10_9000_DBR9_Abcd2_RBR2,lnc_inter_chr10_9000_DBR9_Abcd2_RBR4
lnc_inter_chr10_9000	1110004F10Rik	35	lnc_inter_chr10_9000_1110004F10Rik_DBR2	2	chr10	8154	8261	107	1	46	36	1.633136094674556	75.12426035502958	17.782608695652176	0.1932608695652174	0.24369565217391304	lnc_inter_chr10_9000_DBR2_1110004F10Rik_RBR3
lnc_inter_chr10_9000	2510039O18Rik	35	lnc_inter_chr10_9000_2510039O18Rik_DBR4	4	chr10	8151	8261	110	2	77	95	4.5131260150696235	181.8051465693975	16.93622448979592	0.19104591836734697	0.25051020408163266	lnc_inter_chr10_9000_DBR4_2510039O18Rik_RBR2,lnc_inter_chr10_9000_DBR4_2510039O18Rik_RBR3
lnc_inter_chr10_9000	2900026A02Rik	35	lnc_inter_chr10_9000_2900026A02Rik_DBR4	4	chr10	8235	8261	26	2	5	51	2.4761904761904763	6.904761904761905	16.625	0.18875	0.078875	lnc_inter_chr10_9000_DBR4_2900026A02Rik_RBR1,lnc_inter_chr10_9000_DBR4_2900026A02Rik_RBR2
lnc_inter_chr10_9000	A430005L14Rik	35	lnc_inter_chr10_9000_A430005L14Rik_DBR5	5	chr10	8238	8261	23	1	2	22	1.0731707317073171	2.1463414634146343	17	0.17	0.14500000000000002	lnc_inter_chr10_9000_DBR5_A430005L14Rik_RBR1
lnc_inter_chr10_9000	Aldh3a2	35	lnc_inter_chr10_9000_Aldh3a2_DBR1	1	chr10	8155	8261	106	1	50	37	1.4274691358024691	71.37345679012346	21.48	0.1738	0.2978	lnc_inter_chr10_9000_DBR1_Aldh3a2_RBR1
lnc_inter_chr10_9000	Arap2	35	lnc_inter_chr10_9000_Arap2_DBR6	6	chr10	8239	8261	22	1	3	27	1.3064516129032258	3.919354838709677	16.666666666666668	0.19333333333333333	0.17666666666666667	lnc_inter_chr10_9000_DBR6_Arap2_RBR1
lnc_inter_chr10_9000	2310030G06Rik	35	lnc_inter_chr10_9000_2310030G06Rik_DBR1	1	chr10	8151	8267	116	1	40	43	1.7426545086119554	69.70618034447821	19.975	0.1895	0.2235	lnc_inter_chr10_9000_DBR1_2310030G06Rik_RBR1
lnc_inter_chr10_9000	1600014C10Rik	36	lnc_inter_chr10_9000_1600014C10Rik_DBR3	3	chr10	8272	8298	26	1	2	26	1.181818181818182	2.363636363636364	18	0.18	0.135	lnc_inter_chr10_9000_DBR3_1600014C10Rik_RBR2
lnc_inter_chr10_9000	Actr10	36	lnc_inter_chr10_9000_Actr10_DBR3	3	chr10	8232	8298	66	1	8	34	1.5027624309392265	12.022099447513812	18.75	0.1725	0.15625	lnc_inter_chr10_9000_DBR3_Actr10_RBR1
lnc_inter_chr10_9000	Abcg2	36	lnc_inter_chr10_9000_Abcg2_DBR4	4	chr10	8277	8299	22	1	2	22	1.1	2.2	16	0.2	0.2	lnc_inter_chr10_9000_DBR4_Abcg2_RBR2
lnc_inter_chr10_9000	Abcd2	36	lnc_inter_chr10_9000_Abcd2_DBR10	10	chr10	8263	8301	38	2	4	54	2.433673469387755	4.86734693877551	18	0.1925	0.02975	lnc_inter_chr10_9000_DBR10_Abcd2_RBR4,lnc_inter_chr10_9000_DBR10_Abcd2_RBR5
lnc_inter_chr10_9000	Actn4	36	lnc_inter_chr10_9000_Actn4_DBR4	4	chr10	8263	8301	38	1	5	21	1.0294117647058825	5.147058823529412	16.4	0.196	0.0492	lnc_inter_chr10_9000_DBR4_Actn4_RBR1
lnc_inter_chr10_9000	Adh5	36	lnc_inter_chr10_9000_Adh5_DBR5	5	chr10	8272	8301	29	2	4	50	2.5	5	16	0.2	0	lnc_inter_chr10_9000_DBR5_Adh5_RBR1,lnc_inter_chr10_9000_DBR5_Adh5_RBR2
lnc_inter_chr10_9000	Alyref	36	lnc_inter_chr10_9000_Alyref_DBR5	5	chr10	8272	8301	29	1	4	25	1.2345679012345678	4.938271604938271	16.25	0.1975	0	lnc_inter_chr10_9000_DBR5_Alyref_RBR1
lnc_inter_chr10_9000	Aox1	36	lnc_inter_chr10_9000_Aox1_DBR1	1	chr10	8276	8301	25	1	2	25	1.2195121951219512	2.4390243902439024	16.5	0.195	0.17	lnc_inter_chr10_9000_DBR1_Aox1_RBR1
lnc_inter_chr10_9000	Aen	36	lnc_inter_chr10_9000_Aen_DBR9	9	chr10	8239	8303	64	2	10	47	2.238095238095238	11.904761904761903	17	0.19	0.02675	lnc_inter_chr10_9000_DBR9_Aen_RBR3,lnc_inter_chr10_9000_DBR9_Aen_RBR4
lnc_inter_chr10_9000	2610507B11Rik	36	lnc_inter_chr10_9000_2610507B11Rik_DBR5	5	chr10	8234	8304	70	1	65	36	1.5214564369310792	98.89466840052016	19.2	0.18830769230769231	0.01206153846153846	lnc_inter_chr10_9000_DBR5_2610507B11Rik_RBR1
lnc_inter_chr10_9000	2900026A02Rik	36	lnc_inter_chr10_9000_2900026A02Rik_DBR5	5	chr10	8263	8304	41	2	12	62	2.7751295336787565	17.40103626943005	18.125	0.17875	0.07575000000000001	lnc_inter_chr10_9000_DBR5_2900026A02Rik_RBR1,lnc_inter_chr10_9000_DBR5_2900026A02Rik_RBR2
lnc_inter_chr10_9000	Actb	36	lnc_inter_chr10_9000_Actb_DBR7	7	chr10	8234	8304	70	1	41	51	2.320754716981132	95.1509433962264	17.75609756097561	0.19146341463414632	0.05668292682926829	lnc_inter_chr10_9000_DBR7_Actb_RBR1
lnc_inter_chr10_9000	Actr1a	36	lnc_inter_chr10_9000_Actr1a_DBR2	2	chr10	8272	8304	32	1	2	21	1.024390243902439	2.048780487804878	16.5	0.195	0.049	lnc_inter_chr10_9000_DBR2_Actr1a_RBR1
lnc_inter_chr10_9000	Actr8	36	lnc_inter_chr10_9000_Actr8_DBR5	5	chr10	8235	8304	69	1	81	46	1.9610526315789472	158.84526315789475	18.925925925925927	0.19271604938271605	0.01314814814814814	lnc_inter_chr10_9000_DBR5_Actr8_RBR1
lnc_inter_chr10_9000	Aebp2	36	lnc_inter_chr10_9000_Aebp2_DBR10	10	chr10	8231	8304	73	2	106	76	3.326869806094183	245.3213296398892	17.70952380952381	0.19642857142857145	0.1405142857142857	lnc_inter_chr10_9000_DBR10_Aebp2_RBR1,lnc_inter_chr10_9000_DBR10_Aebp2_RBR2
lnc_inter_chr10_9000	Agrn	36	lnc_inter_chr10_9000_Agrn_DBR7	7	chr10	8239	8304	65	1	20	25	1.160092807424594	23.20185614849188	17.4	0.192	0.0084	lnc_inter_chr10_9000_DBR7_Agrn_RBR7
lnc_inter_chr10_9000	Akirin2	36	lnc_inter_chr10_9000_Akirin2_DBR5	5	chr10	8238	8304	66	1	41	24	1.129735935706085	46.31917336394948	17.365853658536587	0.1821951219512195	0.00756097560975609	lnc_inter_chr10_9000_DBR5_Akirin2_RBR1
lnc_inter_chr10_9000	Alg6	36	lnc_inter_chr10_9000_Alg6_DBR5	5	chr10	8239	8304	65	1	50	24	1.1059907834101383	55.29953917050692	17.74	0.1818	0	lnc_inter_chr10_9000_DBR5_Alg6_RBR2
lnc_inter_chr10_9000	Amigo2	36	lnc_inter_chr10_9000_Amigo2_DBR6	6	chr10	8263	8304	41	1	9	36	1.7052631578947368	15.347368421052632	17	0.19444444444444445	0	lnc_inter_chr10_9000_DBR6_Amigo2_RBR1
lnc_inter_chr10_9000	Antxr2	36	lnc_inter_chr10_9000_Antxr2_DBR6	6	chr10	8234	8304	70	2	58	56	2.559085340955492	69.24491629236422	17.771103896103895	0.1859090909090909	0.05639285714285715	lnc_inter_chr10_9000_DBR6_Antxr2_RBR2,lnc_inter_chr10_9000_DBR6_Antxr2_RBR3
lnc_inter_chr10_9000	Anxa7	36	lnc_inter_chr10_9000_Anxa7_DBR5	5	chr10	8236	8304	68	1	191	41	1.473100075244545	281.36211437170806	22.418848167539267	0.19397905759162304	0.00270680628272251	lnc_inter_chr10_9000_DBR5_Anxa7_RBR1
lnc_inter_chr10_9000	Arcn1	36	lnc_inter_chr10_9000_Arcn1_DBR5	5	chr10	8228	8304	76	2	83	56	2.495587480759364	114.9469984607491	17.88125	0.1945	0.13789583333333333	lnc_inter_chr10_9000_DBR5_Arcn1_RBR1,lnc_inter_chr10_9000_DBR5_Arcn1_RBR2
lnc_inter_chr10_9000	Arel1	36	lnc_inter_chr10_9000_Arel1_DBR4	4	chr10	8238	8304	66	1	8	32	1.3544973544973544	10.835978835978835	19	0.195	0.01925	lnc_inter_chr10_9000_DBR4_Arel1_RBR2
lnc_inter_chr10_9000	Arl5a	36	lnc_inter_chr10_9000_Arl5a_DBR6	6	chr10	8239	8304	65	1	67	32	1.3778920308483291	92.31876606683804	18.791044776119403	0.19014925373134328	0.00394029850746268	lnc_inter_chr10_9000_DBR6_Arl5a_RBR1
lnc_inter_chr10_9000	Arntl	36	lnc_inter_chr10_9000_Arntl_DBR6	6	chr10	8231	8304	73	2	64	53	2.423972602739726	90.71027397260276	17.3968253968254	0.19444444444444445	0.1355873015873016	lnc_inter_chr10_9000_DBR6_Arntl_RBR1,lnc_inter_chr10_9000_DBR6_Arntl_RBR2
lnc_inter_chr10_9000	Arpc2	36	lnc_inter_chr10_9000_Arpc2_DBR5	5	chr10	8239	8304	65	1	25	35	1.6859344894026973	42.14836223506743	16.68	0.1968	0	lnc_inter_chr10_9000_DBR5_Arpc2_RBR1
lnc_inter_chr10_9000	Arsb	36	lnc_inter_chr10_9000_Arsb_DBR5	5	chr10	8239	8304	65	1	31	21	1.0187793427230047	31.582159624413148	16.741935483870968	0.18741935483870967	0	lnc_inter_chr10_9000_DBR5_Arsb_RBR1
lnc_inter_chr10_9000	1110004F10Rik	36	lnc_inter_chr10_9000_1110004F10Rik_DBR3	3	chr10	8266	8306	40	2	4	46	2.278688524590164	4.836065573770492	16.166666666666664	0.19833333333333336	0.10666666666666666	lnc_inter_chr10_9000_DBR3_1110004F10Rik_RBR2,lnc_inter_chr10_9000_DBR3_1110004F10Rik_RBR3
lnc_inter_chr10_9000	2310030G06Rik	36	lnc_inter_chr10_9000_2310030G06Rik_DBR2	2	chr10	8281	8306	25	1	2	28	1.4	2.8	16	0.2	0.175	lnc_inter_chr10_9000_DBR2_2310030G06Rik_RBR1
lnc_inter_chr10_9000	Agtr1a	36	lnc_inter_chr10_9000_Agtr1a_DBR9	9	chr10	8151	8306	155	1	1248	142	4.775038396249292	5959.247918519117	26.322115384615383	0.11543189102564104	0.24201121794871797	lnc_inter_chr10_9000_DBR9_Agtr1a_RBR1
lnc_inter_chr10_9000	Anapc1	36	lnc_inter_chr10_9000_Anapc1_DBR6	6	chr10	8239	8306	67	1	58	30	1.3112283345892992	76.05124340617935	18.58620689655172	0.18793103448275864	0.00618965517241379	lnc_inter_chr10_9000_DBR6_Anapc1_RBR1
lnc_inter_chr10_9000	Ankrd54	36	lnc_inter_chr10_9000_Ankrd54_DBR5	5	chr10	8228	8306	78	2	114	54	2.248632396995615	139.8562605826423	19.135135135135137	0.19297297297297297	0.12166666666666666	lnc_inter_chr10_9000_DBR5_Ankrd54_RBR1,lnc_inter_chr10_9000_DBR5_Ankrd54_RBR2
lnc_inter_chr10_9000	Ap1g1	36	lnc_inter_chr10_9000_Ap1g1_DBR5	5	chr10	8239	8306	67	1	74	32	1.2731182795698923	94.21075268817204	20.33783783783784	0.19054054054054056	0.00204054054054054	lnc_inter_chr10_9000_DBR5_Ap1g1_RBR1
lnc_inter_chr10_9000	Acp6	36	lnc_inter_chr10_9000_Acp6_DBR6	6	chr10	8231	8307	76	2	54	67	2.942301458670989	91.91507293354942	17.93	0.1978	0.04028	lnc_inter_chr10_9000_DBR6_Acp6_RBR1,lnc_inter_chr10_9000_DBR6_Acp6_RBR3
lnc_inter_chr10_9000	Adamts6	36	lnc_inter_chr10_9000_Adamts6_DBR11	11	chr10	8151	8309	158	3	125	107	4.697953019467598	238.1825282900357	18.35793172690763	0.1884728915662651	0.0923140562248996	lnc_inter_chr10_9000_DBR11_Adamts6_RBR1,lnc_inter_chr10_9000_DBR11_Adamts6_RBR2,lnc_inter_chr10_9000_DBR11_Adamts6_RBR3
lnc_inter_chr10_9000	Arhgap44	36	lnc_inter_chr10_9000_Arhgap44_DBR1	1	chr10	8267	8309	42	1	3	26	1.238095238095238	3.7142857142857144	17.333333333333332	0.17333333333333334	0.112	lnc_inter_chr10_9000_DBR1_Arhgap44_RBR2
lnc_inter_chr10_9000	Arl8b	36	lnc_inter_chr10_9000_Arl8b_DBR5	5	chr10	8227	8310	83	2	23	63	2.644808743169399	36.540983606557376	18.857142857142858	0.18469047619047615	0.09104761904761904	lnc_inter_chr10_9000_DBR5_Arl8b_RBR2,lnc_inter_chr10_9000_DBR5_Arl8b_RBR3
lnc_inter_chr10_9000	2510039O18Rik	36	lnc_inter_chr10_9000_2510039O18Rik_DBR5	5	chr10	8272	8317	45	3	5	66	3.0882200311364816	5.176440062272963	17.166666666666668	0.195	0.14666666666666667	lnc_inter_chr10_9000_DBR5_2510039O18Rik_RBR1,lnc_inter_chr10_9000_DBR5_2510039O18Rik_RBR2,lnc_inter_chr10_9000_DBR5_2510039O18Rik_RBR3
lnc_inter_chr10_9000	Arrdc2	37	lnc_inter_chr10_9000_Arrdc2_DBR4	4	chr10	8446	8471	25	1	2	21	1.024390243902439	2.048780487804878	16.5	0.195	0.07400000000000001	lnc_inter_chr10_9000_DBR4_Arrdc2_RBR1
lnc_inter_chr10_9000	Asb2	37	lnc_inter_chr10_9000_Asb2_DBR4	4	chr10	8447	8471	24	1	2	24	1.170731707317073	2.341463414634146	17.5	0.14500000000000002	0.195	lnc_inter_chr10_9000_DBR4_Asb2_RBR1
lnc_inter_chr10_9000	Actr10	37	lnc_inter_chr10_9000_Actr10_DBR4	4	chr10	8446	8473	27	1	2	27	1.2	2.4	18	0.2	0.09	lnc_inter_chr10_9000_DBR4_Actr10_RBR1
lnc_inter_chr10_9000	Actn4	37	lnc_inter_chr10_9000_Actn4_DBR5	5	chr10	8446	8474	28	1	3	21	1	3	17.333333333333332	0.17333333333333334	0.07933333333333334	lnc_inter_chr10_9000_DBR5_Actn4_RBR1
lnc_inter_chr10_9000	Amigo2	37	lnc_inter_chr10_9000_Amigo2_DBR7	7	chr10	8446	8480	34	1	4	36	1.7777777777777777	7.111111111111111	16.25	0.1975	0	lnc_inter_chr10_9000_DBR7_Amigo2_RBR1
lnc_inter_chr10_9000	2610507B11Rik	37	lnc_inter_chr10_9000_2610507B11Rik_DBR6	6	chr10	8442	8482	40	1	30	38	1.678939617083947	50.36818851251841	18.366666666666667	0.188	0.00863333333333333	lnc_inter_chr10_9000_DBR6_2610507B11Rik_RBR1
lnc_inter_chr10_9000	Acp6	37	lnc_inter_chr10_9000_Acp6_DBR7	7	chr10	8440	8482	42	3	26	102	4.391881342701015	50.01327088212334	18.782608695652176	0.19333333333333333	0.03302173913043478	lnc_inter_chr10_9000_DBR7_Acp6_RBR1,lnc_inter_chr10_9000_DBR7_Acp6_RBR2,lnc_inter_chr10_9000_DBR7_Acp6_RBR3
lnc_inter_chr10_9000	Actb	37	lnc_inter_chr10_9000_Actb_DBR8	8	chr10	8440	8482	42	1	25	42	1.5718562874251498	39.296407185628745	21.92	0.1828	0.06332	lnc_inter_chr10_9000_DBR8_Actb_RBR1
lnc_inter_chr10_9000	Actr8	37	lnc_inter_chr10_9000_Actr8_DBR6	6	chr10	8438	8482	44	1	34	53	2.3679369250985545	80.50985545335085	18.029411764705884	0.19470588235294117	0.01473529411764706	lnc_inter_chr10_9000_DBR6_Actr8_RBR1
lnc_inter_chr10_9000	Adamts6	37	lnc_inter_chr10_9000_Adamts6_DBR12	12	chr10	8438	8482	44	3	31	99	4.257246376811595	58.95289855072464	18.44	0.1928	0.07145333333333334	lnc_inter_chr10_9000_DBR12_Adamts6_RBR1,lnc_inter_chr10_9000_DBR12_Adamts6_RBR2,lnc_inter_chr10_9000_DBR12_Adamts6_RBR3
lnc_inter_chr10_9000	Aebp2	37	lnc_inter_chr10_9000_Aebp2_DBR11	11	chr10	8443	8482	39	1	40	55	2.1956087824351296	87.82435129740519	20.375	0.18725	0.0379	lnc_inter_chr10_9000_DBR11_Aebp2_RBR1
